GRP_1,GRP_2,labels,filename
-23757.564309829948,-56046.79485026559,subject10,subject10_surprised
-15501.681371095166,-63710.302393223705,subject07,subject07_surprised
-28362.195690022716,-40687.957051393096,subject02,subject02_centerlight
-29418.98622646741,-50471.639697923136,subject05,subject05_centerlight
-8675.808259221656,-70628.28258309947,subject09,subject09_happy
-22616.887391647666,-47568.37312065332,subject01,subject01_wink
-10788.03946386408,-48132.548533224406,subject08,subject08_leftlight
-19534.92017910217,-47355.63774942578,subject01,subject01_sleepy
-19460.54191508316,-51790.812599731835,subject04,subject04_normal
-32330.991389797608,-58277.542132132825,subject05,subject05_sad
-27774.79242894893,-47700.8954235554,subject15,subject15_sad
-9852.190634755809,-62268.92932978275,subject14,subject14_glasses
-21417.67229811856,-57114.253046757156,subject08,subject08_glasses
-20483.867439005204,-52389.112593056336,subject04,subject04_surprised
-23977.3377934977,-64780.27749315153,subject13,subject13_surprised
-8965.663337754479,-71793.16021733945,subject09,subject09_noglasses
-17888.877440239066,-50074.94282629964,subject04,subject04_happy
-8965.663337754479,-71793.16021733945,subject09,subject09_normal
-18794.95627435825,-59118.111280221034,subject13,subject13_centerlight
-23597.66556486515,-59105.458199865876,subject10,subject10_happy
-28325.263550712287,-54520.352305536835,subject15,subject15_normal
-22699.674179470687,-51573.701909809766,subject01,subject01_glasses
-22932.97306329596,-60993.139313338164,subject10,subject10_sleepy
